service,endpoint,method,status,category,severity,query,path_params,headers,request_body,response_snippet,error,elapsed_ms,ts
gateway,/api/v1/polymarket-us/markets,GET,200.0,unexpected,medium,"{'seriesId': 'unknown', 'orderBy': '', 'limit': 15, 'offset': 16, 'orderDirection': 'asc', 'closed': 'false', 'active': 'false', 'category': ' \U000e5e48'}",{},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10d3d5950>,"{""markets"":[]}","

1. Authentication declared but not enforced for this operation

    The API returned `200 OK` for `GET /api/v1/polymarket-us/markets` with any auth.

[200] OK:

    `{""markets"":[]}`

Reproduce with: 

    curl -X GET -H 'X-API-Key: [Filtered]' -H 'User-Agent: graylayer-fuzz/1.0 (COM S 4170 project)' -H 'Accept: application/json' 'https://gateway.graylayer.tech/api/v1/polymarket-us/markets?seriesId=unknown&orderBy=&limit=15&offset=16&orderDirection=asc&closed=false&active=false&category=+%F3%A5%B9%88'
",203.83200000000002,1777606868.002653
gateway,/api/v1/polymarket-us/markets,GET,200.0,unexpected,medium,"{'orderDirection': 'asc', 'offset': 19792, 'seriesId': '\U0003de05\x1d\x98'}",{},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10d2dc9d0>,"{""markets"":[]}","

1. Authentication declared but not enforced for this operation

    The API returned `200 OK` for `GET /api/v1/polymarket-us/markets` with any auth.

[200] OK:

    `{""markets"":[]}`

Reproduce with: 

    curl -X GET -H 'X-API-Key: [Filtered]' -H 'User-Agent: graylayer-fuzz/1.0 (COM S 4170 project)' -H 'Accept: application/json' 'https://gateway.graylayer.tech/api/v1/polymarket-us/markets?orderDirection=asc&offset=19792&seriesId=%F0%BD%B8%85%1D%C2%98'
",183.69,1777606869.201112
gateway,/api/v1/polymarket-us/markets,GET,200.0,unexpected,medium,"{'limit': 43, 'orderBy': 'limit', 'active': 'false', 'orderDirection': 'asc', 'seriesId': '¦', 'closed': 'true', 'category': 'Ä\x82ý', 'offset': 11754}",{},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10d3bc250>,"{""markets"":[]}","

1. Authentication declared but not enforced for this operation

    The API returned `200 OK` for `GET /api/v1/polymarket-us/markets` with any auth.

[200] OK:

    `{""markets"":[]}`

Reproduce with: 

    curl -X GET -H 'X-API-Key: [Filtered]' -H 'User-Agent: graylayer-fuzz/1.0 (COM S 4170 project)' -H 'Accept: application/json' 'https://gateway.graylayer.tech/api/v1/polymarket-us/markets?limit=43&orderBy=limit&active=false&orderDirection=asc&seriesId=%C2%A6&closed=true&category=%C3%84%C2%82%C3%BD&offset=11754'
",204.16699999999997,1777606870.2080178
gateway,/api/v1/polymarket-us/markets,GET,200.0,unexpected,medium,"{'limit': 43, 'orderBy': '¦', 'active': 'false', 'orderDirection': 'asc', 'seriesId': '¦', 'closed': 'true', 'category': 'Ä\x82ý', 'offset': 11754}",{},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10d247890>,"{""markets"":[]}","

1. Authentication declared but not enforced for this operation

    The API returned `200 OK` for `GET /api/v1/polymarket-us/markets` with any auth.

[200] OK:

    `{""markets"":[]}`

Reproduce with: 

    curl -X GET -H 'X-API-Key: [Filtered]' -H 'User-Agent: graylayer-fuzz/1.0 (COM S 4170 project)' -H 'Accept: application/json' 'https://gateway.graylayer.tech/api/v1/polymarket-us/markets?limit=43&orderBy=%C2%A6&active=false&orderDirection=asc&seriesId=%C2%A6&closed=true&category=%C3%84%C2%82%C3%BD&offset=11754'
",253.02599999999998,1777606871.287978
gateway,/api/v1/polymarket-us/markets,GET,200.0,unexpected,medium,"{'limit': 43, 'orderBy': '¦', 'category': '', 'active': 'false'}",{},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10d2dd550>,"{""markets"":[{""id"":""815"", ""question"":""Gillian Robertson vs. Amanda Lemos"", ""slug"":""aec-ufc-gilrob-amalem-2025-12-13"", ""endDate"":""2025-12-14T19:00:00Z"", ""category"":""sports"", ""startDate"":""2025-12-12T22:00:00Z"", ""description"":""Who will win on the upcoming ufc game, scheduled for December 13 at 7:00PM ET? Gillian Robertson or Amanda Lemos.\nIf the game is postponed, this market will remain open until t","

1. Authentication declared but not enforced for this operation

    The API returned `200 OK` for `GET /api/v1/polymarket-us/markets` with any auth.

[200] OK:

    `{""markets"":[{""id"":""815"", ""question"":""Gillian Robertson vs. Amanda Lemos"", ""slug"":""aec-ufc-gilrob-amalem-2025-12-13"", ""endDate"":""2025-12-14T19:00:00Z"", ""category"":""sports"", ""startDate"":""2025-12-12T22:00:00Z"", ""description"":""Who will win on the upcoming ufc game, scheduled for December 13 at 7:00PM ET? Gillian Robertson or Amanda Lemos.\nIf the game is postponed, this market will remain open until the game has been completed.\nIf the game is canceled entirely, with no make-up game, this market will resolve 50 // Output truncated...`

Reproduce with: 

    curl -X GET -H 'X-API-Key: [Filtered]' -H 'User-Agent: graylayer-fuzz/1.0 (COM S 4170 project)' -H 'Accept: application/json' 'https://gateway.graylayer.tech/api/v1/polymarket-us/markets?limit=43&orderBy=%C2%A6&category=&active=false'
",235.52200000000002,1777606872.7455401
gateway,/api/v1/polymarket-us/markets,GET,200.0,unexpected,medium,{},{},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10d2474d0>,"{""markets"":[{""id"":""1"", ""question"":""Los Angeles vs. Tennessee"", ""slug"":""aec-nfl-lac-ten-2025-11-02"", ""endDate"":""2025-11-03T13:00:00Z"", ""category"":""sports"", ""startDate"":""2025-10-29T22:00:01Z"", ""description"":""In the upcoming american football game, scheduled for November 2 at 1:00PM ET:\nIf Los Angeles wins, the market will resolve to “Los Angeles”.\nIf Tennessee wins, the market will resolve to “Ten","

1. Authentication declared but not enforced for this operation

    The API returned `200 OK` for `GET /api/v1/polymarket-us/markets` with any auth.

[200] OK:

    `{""markets"":[{""id"":""1"", ""question"":""Los Angeles vs. Tennessee"", ""slug"":""aec-nfl-lac-ten-2025-11-02"", ""endDate"":""2025-11-03T13:00:00Z"", ""category"":""sports"", ""startDate"":""2025-10-29T22:00:01Z"", ""description"":""In the upcoming american football game, scheduled for November 2 at 1:00PM ET:\nIf Los Angeles wins, the market will resolve to “Los Angeles”.\nIf Tennessee wins, the market will resolve to “Tennessee”.\nIf the game is postponed, this market will remain open until the game has been completed.\nIf the game // Output truncated...`

Reproduce with: 

    curl -X GET -H 'X-API-Key: [Filtered]' -H 'User-Agent: graylayer-fuzz/1.0 (COM S 4170 project)' -H 'Accept: application/json' https://gateway.graylayer.tech/api/v1/polymarket-us/markets
",207.452,1777606873.608656
gateway,/api/v1/polymarket-us/markets,GET,200.0,unexpected,medium,"{'orderBy': '¿å|횠j\x86¶7ì', 'closed': 'true', 'offset': 98, 'orderDirection': 'asc'}",{},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10869e7d0>,"{""markets"":[{""id"":""99"", ""question"":""Denver vs. Minnesota"", ""slug"":""aec-nba-den-min-2025-11-15"", ""endDate"":""2025-11-16T20:00:00Z"", ""category"":""sports"", ""startDate"":""2025-11-13T02:00:01Z"", ""description"":""In the upcoming basketball game, scheduled for November 15 at 8:00PM ET:\nIf Denver wins, the market will resolve to “Denver”.\nIf Minnesota wins, the market will resolve to “Minnesota”.\nIf the gam","

1. Authentication declared but not enforced for this operation

    The API returned `200 OK` for `GET /api/v1/polymarket-us/markets` with any auth.

[200] OK:

    `{""markets"":[{""id"":""99"", ""question"":""Denver vs. Minnesota"", ""slug"":""aec-nba-den-min-2025-11-15"", ""endDate"":""2025-11-16T20:00:00Z"", ""category"":""sports"", ""startDate"":""2025-11-13T02:00:01Z"", ""description"":""In the upcoming basketball game, scheduled for November 15 at 8:00PM ET:\nIf Denver wins, the market will resolve to “Denver”.\nIf Minnesota wins, the market will resolve to “Minnesota”.\nIf the game is postponed, this market will remain open until the game has been completed.\nIf the game is canceled entirel // Output truncated...`

Reproduce with: 

    curl -X GET -H 'X-API-Key: [Filtered]' -H 'User-Agent: graylayer-fuzz/1.0 (COM S 4170 project)' -H 'Accept: application/json' 'https://gateway.graylayer.tech/api/v1/polymarket-us/markets?orderBy=%C2%BF%C3%A5%7C%ED%9A%A0j%C2%86%C2%B67%C3%AC&closed=true&offset=98&orderDirection=asc'
",212.40800000000002,1777606874.7604742
gateway,/api/v1/polymarket-us/markets,GET,200.0,unexpected,medium,"{'seriesId': 'Ë\x1e', 'offset': 15276, 'orderBy': '\x95\x1d\x04¢\U0009a2e4aÃ°Û""~¸', 'closed': 'true', 'category': 'T\x0e£Xc\x9c\U0004a3ce', 'limit': 194, 'orderDirection': 'asc', 'active': 'true'}",{},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10d2de810>,"{""markets"":[{""id"":""15669"", ""question"":""Pittsburgh Pirates vs. Texas Rangers: O/U 10.5"", ""slug"":""tsc-mlb-pit-tex-2026-04-22-10pt5"", ""endDate"":""2026-05-07T00:05:00Z"", ""category"":""sports"", ""startDate"":""2026-04-22T00:30:01Z"", ""description"":""In the upcoming baseball game between Pittsburgh Pirates and Texas Rangers, scheduled for 2026-04-22 at 8:05PM ET, this market will resolve to \""Over\"" if Pittsbur","

1. Authentication declared but not enforced for this operation

    The API returned `200 OK` for `GET /api/v1/polymarket-us/markets` with any auth.

[200] OK:

    `{""markets"":[{""id"":""15669"", ""question"":""Pittsburgh Pirates vs. Texas Rangers: O/U 10.5"", ""slug"":""tsc-mlb-pit-tex-2026-04-22-10pt5"", ""endDate"":""2026-05-07T00:05:00Z"", ""category"":""sports"", ""startDate"":""2026-04-22T00:30:01Z"", ""description"":""In the upcoming baseball game between Pittsburgh Pirates and Texas Rangers, scheduled for 2026-04-22 at 8:05PM ET, this market will resolve to \""Over\"" if Pittsburgh Pirates and Texas Rangers combine to score 10.5 or more runs. Otherwise, it will resolve to \""Under\"". If the // Output truncated...`

Reproduce with: 

    curl -X GET -H 'X-API-Key: [Filtered]' -H 'User-Agent: graylayer-fuzz/1.0 (COM S 4170 project)' -H 'Accept: application/json' 'https://gateway.graylayer.tech/api/v1/polymarket-us/markets?seriesId=%C3%8B%1E&offset=15276&orderBy=%C2%95%1D%04%C2%A2%F2%9A%8B%A4a%C3%83%C2%B0%C3%9B%22~%C2%B8&closed=true&category=T%0E%C2%A3Xc%C2%9C%F1%8A%8F%8E&limit=194&orderDirection=asc&active=true'
",238.476,1777606877.321654
gateway,/api/v1/polymarket-us/markets,GET,200.0,unexpected,medium,{},{},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10ccb2a10>,"{""markets"":[{""id"":""1"", ""question"":""Los Angeles vs. Tennessee"", ""slug"":""aec-nfl-lac-ten-2025-11-02"", ""endDate"":""2025-11-03T13:00:00Z"", ""category"":""sports"", ""startDate"":""2025-10-29T22:00:01Z"", ""description"":""In the upcoming american football game, scheduled for November 2 at 1:00PM ET:\nIf Los Angeles wins, the market will resolve to “Los Angeles”.\nIf Tennessee wins, the market will resolve to “Ten","

1. Authentication declared but not enforced for this operation

    The API returned `200 OK` for `GET /api/v1/polymarket-us/markets` with any auth.

[200] OK:

    `{""markets"":[{""id"":""1"", ""question"":""Los Angeles vs. Tennessee"", ""slug"":""aec-nfl-lac-ten-2025-11-02"", ""endDate"":""2025-11-03T13:00:00Z"", ""category"":""sports"", ""startDate"":""2025-10-29T22:00:01Z"", ""description"":""In the upcoming american football game, scheduled for November 2 at 1:00PM ET:\nIf Los Angeles wins, the market will resolve to “Los Angeles”.\nIf Tennessee wins, the market will resolve to “Tennessee”.\nIf the game is postponed, this market will remain open until the game has been completed.\nIf the game // Output truncated...`

Reproduce with: 

    curl -X GET -H 'X-API-Key: [Filtered]' -H 'User-Agent: graylayer-fuzz/1.0 (COM S 4170 project)' -H 'Accept: application/json' https://gateway.graylayer.tech/api/v1/polymarket-us/markets
",196.176,1777606878.20853
gateway,/api/v1/polymarket-us/markets,GET,200.0,unexpected,medium,{},{},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10cbdfe50>,"{""markets"":[{""id"":""1"", ""question"":""Los Angeles vs. Tennessee"", ""slug"":""aec-nfl-lac-ten-2025-11-02"", ""endDate"":""2025-11-03T13:00:00Z"", ""category"":""sports"", ""startDate"":""2025-10-29T22:00:01Z"", ""description"":""In the upcoming american football game, scheduled for November 2 at 1:00PM ET:\nIf Los Angeles wins, the market will resolve to “Los Angeles”.\nIf Tennessee wins, the market will resolve to “Ten","

1. Authentication declared but not enforced for this operation

    The API returned `200 OK` for `GET /api/v1/polymarket-us/markets` with any auth.

[200] OK:

    `{""markets"":[{""id"":""1"", ""question"":""Los Angeles vs. Tennessee"", ""slug"":""aec-nfl-lac-ten-2025-11-02"", ""endDate"":""2025-11-03T13:00:00Z"", ""category"":""sports"", ""startDate"":""2025-10-29T22:00:01Z"", ""description"":""In the upcoming american football game, scheduled for November 2 at 1:00PM ET:\nIf Los Angeles wins, the market will resolve to “Los Angeles”.\nIf Tennessee wins, the market will resolve to “Tennessee”.\nIf the game is postponed, this market will remain open until the game has been completed.\nIf the game // Output truncated...`

Reproduce with: 

    curl -X GET -H 'X-API-Key: [Filtered]' -H 'User-Agent: graylayer-fuzz/1.0 (COM S 4170 project)' -H 'Accept: application/json' https://gateway.graylayer.tech/api/v1/polymarket-us/markets
",205.008,1777606879.115335
gateway,/api/v1/polymarket-us/markets,GET,200.0,unexpected,medium,{},{},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10d3cf0d0>,"{""markets"":[{""id"":""1"", ""question"":""Los Angeles vs. Tennessee"", ""slug"":""aec-nfl-lac-ten-2025-11-02"", ""endDate"":""2025-11-03T13:00:00Z"", ""category"":""sports"", ""startDate"":""2025-10-29T22:00:01Z"", ""description"":""In the upcoming american football game, scheduled for November 2 at 1:00PM ET:\nIf Los Angeles wins, the market will resolve to “Los Angeles”.\nIf Tennessee wins, the market will resolve to “Ten","

1. Authentication declared but not enforced for this operation

    The API returned `200 OK` for `GET /api/v1/polymarket-us/markets` with any auth.

[200] OK:

    `{""markets"":[{""id"":""1"", ""question"":""Los Angeles vs. Tennessee"", ""slug"":""aec-nfl-lac-ten-2025-11-02"", ""endDate"":""2025-11-03T13:00:00Z"", ""category"":""sports"", ""startDate"":""2025-10-29T22:00:01Z"", ""description"":""In the upcoming american football game, scheduled for November 2 at 1:00PM ET:\nIf Los Angeles wins, the market will resolve to “Los Angeles”.\nIf Tennessee wins, the market will resolve to “Tennessee”.\nIf the game is postponed, this market will remain open until the game has been completed.\nIf the game // Output truncated...`

Reproduce with: 

    curl -X GET -H 'X-API-Key: [Filtered]' -H 'User-Agent: graylayer-fuzz/1.0 (COM S 4170 project)' -H 'Accept: application/json' https://gateway.graylayer.tech/api/v1/polymarket-us/markets
",203.299,1777606880.0316532
gateway,/api/v1/polymarket-us/markets,GET,200.0,unexpected,medium,"{'limit': 465, 'orderDirection': 'asc', 'offset': 84, 'orderBy': 'ñ\x02\U000f501d\U000491d5', 'seriesId': 'p\U00015b6c\x00$\x93', 'closed': 'false', 'active': 'true', 'category': ''}",{},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10d32aa50>,"{""markets"":[{""id"":""5117"", ""question"":""NHL Stanley Cup Champion"", ""slug"":""tec-nhl-scw-2026-06-30-tb"", ""endDate"":""2026-07-14T16:20:09Z"", ""category"":""sports"", ""startDate"":""1970-01-01T00:00:00Z"", ""image"":""https://polymarket-upload.s3.us-east-2.amazonaws.com/us-logos/NHL/variant/TB_light.png"", ""description"":""Will the Tampa Bay Lightning win the Stanley Cup, scheduled for June 30, 2026? If the event is ","

1. Authentication declared but not enforced for this operation

    The API returned `200 OK` for `GET /api/v1/polymarket-us/markets` with any auth.

[200] OK:

    `{""markets"":[{""id"":""5117"", ""question"":""NHL Stanley Cup Champion"", ""slug"":""tec-nhl-scw-2026-06-30-tb"", ""endDate"":""2026-07-14T16:20:09Z"", ""category"":""sports"", ""startDate"":""1970-01-01T00:00:00Z"", ""image"":""https://polymarket-upload.s3.us-east-2.amazonaws.com/us-logos/NHL/variant/TB_light.png"", ""description"":""Will the Tampa Bay Lightning win the Stanley Cup, scheduled for June 30, 2026? If the event is postponed, delayed, or rescheduled, the settlement date will be amended to the rescheduled date. If the reschedu // Output truncated...`

Reproduce with: 

    curl -X GET -H 'X-API-Key: [Filtered]' -H 'User-Agent: graylayer-fuzz/1.0 (COM S 4170 project)' -H 'Accept: application/json' 'https://gateway.graylayer.tech/api/v1/polymarket-us/markets?limit=465&orderDirection=asc&offset=84&orderBy=%C3%B1%02%F3%B5%80%9D%F1%89%87%95&seriesId=p%F0%95%AD%AC%00%24%C2%93&closed=false&active=true&category='
",353.609,1777606884.664772
